|Drug Name|disease_type|drug_outcome|trial_count|trial_actual_duration|number_of_primary_outcomes_to_measure|number_of_secondary_outcomes_to_measure|number_of_arms|adult|child|has_single_facility|has_us_facility|healthy_volunteers|min_age|max_age|number_of_facilities|enrollment|Spacy_Pregnant_Women_Excluded|LLama3_2_Criteria_Robustness|LLM_GBT_4o_Human_Importance_Ratings|new_therapy_area_Autoimmune|new_therapy_area_Bone|new_therapy_area_Cardiovascular|new_therapy_area_Dermatology|new_therapy_area_Endocrinology|new_therapy_area_Gastrointestinal|new_therapy_area_Genetic and Rare Diseases|new_therapy_area_Hematology|new_therapy_area_Hepatic diseases|new_therapy_area_Infections (bacterial)|new_therapy_area_Infections (viral)|new_therapy_area_Infectious Diseases|new_therapy_area_Metabolic disorders|new_therapy_area_Neurology|new_therapy_area_Neuroscience (non-progressive)|new_therapy_area_Oncology|new_therapy_area_Ophthalmology|new_therapy_area_Other|new_therapy_area_Pain|new_therapy_area_Progressive neurological disorders|new_therapy_area_Psychiatry and Mental Health|new_therapy_area_Respiratory|new_therapy_area_Rheumatology|new_therapy_area_Urology and Reproductive Health|gender_ALL|gender_FEMALE|gender_MALE|total_days_since_first_start|avg_days_since_first_start
1636|retigabine|Pain (neuropathic)|0|1|19.0|1.0|22.0|2.0|1|0|0|1|0|18.0|85.0|45.0|187.0|0.0|0.0|0.0|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|True|False|False|False|False|True|1|1|594|594.0
1637|revusiran|Other Genetic Failure/Mutation|0|1|15.0|1.0|4.0|1.0|1|0|0|0|0|18.0|99.0|6.0|12.0|0.0|0.0|0.0|False|False|False|False|False|False|True|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|True|1|1|480|480.0
1638|revusiran|Pain (neuropathic)|0|1|15.0|1.0|4.0|1.0|1|0|0|0|0|18.0|99.0|6.0|12.0|0.0|0.0|0.0|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|True|False|False|False|False|True|1|1|480|480.0
1639|ribociclib|Breast|1|4||1.1666666666666667|8.294117647058824|2.0555555555555554|1|0|0|1|0|18.0|59.0|43.94444444444444|189.61111111111111|1.0|2.0|1.0|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|True|False|False|False|False|False|False|False|False|True|1|1|2225|556.25
1640|rifabutin|HIV|1|1|51.0|1.0|3.0|1.0|1|0|0|1|0|18.0|99.0|23.0|20.0|0.0|0.0|0.0|False|False|False|False|False|False|False|False|False|False|True|False|False|False|False|False|False|False|False|False|False|False|False|False|True|1|1|1567|1567.0
1641|rifabutin|Other Infection|1|4|51.0|1.1111111111111112|16.61111111111111|3.3125|1|0|1|1|1|18.0|57.5|9.833333333333334|61.0|1.0|2.0|2.0|False|False|False|False|False|False|False|False|False|True|False|False|False|False|False|False|False|False|False|False|False|False|False|False|True|1|1|8324|2081.0
1642|rifaximin|HIV|1|1||1.0|4.0|2.0|1|0|0|1|0|18.0|99.0|3.0|46.0|0.0|2.0|1.0|False|False|False|False|False|False|False|False|False|False|True|False|False|False|False|False|False|False|False|False|False|False|False|False|True|1|1|1259|1259.0
1643|rilapladib|Other Blood Loss/Disorder|0|1|18.0|3.0|4.0|2.0|1|0|0|1|0|50.0|80.0|10.0|83.0|0.0|0.0|0.0|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|True|False|False|False|False|False|False|True|1|1|562|562.0
1644|rilematovir|Respiratory Infections|0|1||7.0|10.0|2.0|1|0|0|1|0|18.0|85.0|86.0|5.0|0.0|2.0|1.0|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|True|False|False|True|1|1|134|134.0
1645|riluzole|Amyotrophic Lateral Sclerosis|1|3|17.0|1.0|6.0|2.0|1|0|1|1|0|18.0|76.0|64.44827586206897|632.7586206896551|1.0|2.0|1.0|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|True|False|False|False|False|True|1|1|3202|1067.3333333333333
1646|rimiducid|Anemia|0|2||1.75|0.0|1.0|1|1|1|0|0|1.0|18.0|2.875|187.0|0.0|0.0|0.0|False|False|False|False|False|False|False|True|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|True|1|1|2268|1134.0
1647|rimiducid|HIV|0|2||1.75|0.0|1.0|1|1|1|0|0|1.0|18.0|2.875|187.0|0.0|0.0|0.0|False|False|False|False|False|False|False|False|False|False|True|False|False|False|False|False|False|False|False|False|False|False|False|False|True|1|1|2268|1134.0
1648|rimiducid|Lymphoma, Non-Hodgkin's|0|2||1.75|0.0|1.0|1|1|1|0|0|1.0|18.0|2.875|187.0|0.0|0.0|0.0|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|True|False|False|False|False|False|False|False|False|True|1|1|2268|1134.0
1649|rimiducid|Melanoma|0|1||2.0|0.0|4.0|1|0|0|1|0|18.0|99.0|3.0|4.0|0.0|0.0|0.0|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|True|False|False|False|False|False|False|False|False|True|1|1|826|826.0
1650|rimiducid|Multiple Myeloma|0|1||5.0|16.0|8.0|1|0|0|1|0|18.0|99.0|16.0|105.0|1.0|2.0|1.0|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|True|False|False|False|False|False|False|False|False|True|1|1|1680|1680.0
1651|rimiducid|Myelodysplastic Syndrome|0|3||1.7647058823529411|0.0|1.1764705882352942|1|1|1|1|0|2.0|18.0|2.8823529411764706|176.23529411764707|1.0|2.0|2.0|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|True|False|False|False|False|False|False|False|False|True|1|1|2268|756.0
1652|rimiducid|Osteoporosis|0|1||1.0|0.0|1.0|1|1|0|0|0|1.0|18.0|4.0|187.0|0.0|0.0|0.0|False|True|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|True|1|1|2268|2268.0
1653|rimiducid|Other Blood Loss/Disorder|0|2||1.75|0.0|1.0|1|1|1|0|0|1.0|18.0|2.875|187.0|0.0|0.0|0.0|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|True|False|False|False|False|False|False|True|1|1|2268|1134.0
1654|rimiducid|Sickle Cell Disease|0|2||1.75|0.0|1.0|1|1|1|0|0|1.0|18.0|2.875|187.0|0.0|0.0|0.0|False|False|False|False|False|False|False|True|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|True|1|1|2268|1134.0
1655|rimiducid|Thalassemia|0|2||1.75|0.0|1.0|1|1|1|0|0|1.0|18.0|2.875|187.0|0.0|0.0|0.0|False|False|False|False|False|False|False|True|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|True|1|1|2268|1134.0
1656|rimiducid|Unspecified Cancer|0|3||1.7647058823529411|0.0|1.1764705882352942|1|1|1|1|0|2.0|18.0|2.8823529411764706|176.23529411764707|1.0|2.0|2.0|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|True|False|False|False|False|False|False|False|False|True|1|1|2268|756.0
1657|rimonabant|Hypertension|0|1|16.0|7.0|7.0|2.0|1|0|0|1|0|18.0|55.0|4.0|17.0|1.0|2.0|1.0|False|False|True|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|True|1|1|502|502.0
1658|rimonabant|Neurological & Mental Health|0|1|16.0|7.0|7.0|2.0|1|0|0|1|0|18.0|55.0|4.0|17.0|0.0|0.0|0.0|False|False|False|False|False|False|False|False|False|False|False|False|False|True|False|False|False|False|False|False|False|False|False|False|True|1|1|502|502.0
1659|rimonabant|Obesity|0|1|16.0|7.0|7.0|2.0|1|0|0|1|0|18.0|55.0|4.0|17.0|0.0|0.0|0.0|False|False|False|False|False|False|False|False|False|False|False|False|True|False|False|False|False|False|False|False|False|False|False|False|True|1|1|502|502.0
1660|rimonabant|Other Bone Failure/Loss|0|1||8.0|10.0|3.0|1|0|1|0|0|18.0|65.0|1.0|8.0|0.0|0.0|0.0|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|True|False|False|False|False|False|False|True|1|1|391|391.0
1661|rimonabant|Schizophrenia|0|1|16.0|7.0|7.0|2.0|1|0|0|1|0|18.0|55.0|4.0|17.0|0.0|0.0|0.0|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|True|False|False|False|True|1|1|502|502.0
1662|rimonabant|Smoking Cessation|0|2|16.0|6.333333333333333|7.0|2.6666666666666665|1|0|1|1|1|20.0|38.333333333333336|2.0|49.666666666666664|0.0|0.0|0.0|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|True|False|False|False|False|False|False|True|1|1|1139|569.5
1663|risankizumab|Psoriasis|1|3||3.0|5.166666666666667|2.1666666666666665|1|0|1|1|0|18.333333333333332|99.0|1.0|107.0|1.0|2.0|1.0|False|False|False|True|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|True|1|1|2933|977.6666666666666
1664|risperidone|Dementia (non-Alzheimer's)|1|1|65.0|1.0|0.0|1.0|1|0|1|1|0|50.0|99.0|1.0|137.0|0.0|2.0|0.0|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|True|False|False|False|False|True|1|1|1993|1993.0
1665|risperidone|Schizophrenia|1|15|14.75|4.4|9.466666666666667|4.181818181818182|1|0|1|1|0|18.0|59.666666666666664|54.37777777777778|433.26666666666665|1.0|2.0|1.0|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|True|False|False|False|True|1|1|7920|528.0
1666|ritanserin|Neurological & Mental Health|0|1|23.0|2.0|0.0|1.0|1|0|1|1|0|28.0|47.0|1.0|80.0|0.0|0.0|0.0|False|False|False|False|False|False|False|False|False|False|False|False|False|True|False|False|False|False|False|False|False|False|False|False|False|False|True|715|715.0
1667|ritonavir|HIV|1|14|29.483870967741936|5.2105263157894735|13.943396226415095|4.461538461538462|1|1|1|1|0|16.105263157894736|18.676470588235293|37.19642857142857|134.3684210526316|1.0|2.0|2.0|False|False|False|False|False|False|False|False|False|False|True|False|False|False|False|False|False|False|False|False|False|False|False|False|True|1|1|6081|434.35714285714283
1668|rituximab|Leukemia, Chronic Lymphocytic|1|4|71.25|2.6|6.666666666666667|1.0|1|0|1|1|0|27.4|99.0|8.6|43.6|0.0|2.0|1.0|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|True|False|False|False|False|False|False|False|False|True|1|1|4249|1062.25
1669|rituximab|Lymphoma, Non-Hodgkin's|1|22|46.256410256410255|2.421875|13.047619047619047|2.8253968253968256|1|1|1|1|0|17.546875|57.0|35.8|88.26153846153846|1.0|2.0|2.0|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|True|False|False|False|False|False|False|False|False|True|1|1|7294|331.54545454545456
1670|rituximab|Other Autoimmune Related|1|2||2.7777777777777777|2.111111111111111|1.1111111111111112|1|1|0|1|0|3.7777777777777777|17.0|20.77777777777778|22.88888888888889|0.0|0.0|0.0|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|True|False|False|False|False|False|False|True|1|1|4002|2001.0
1671|rituximab|Other Blood Loss/Disorder|1|2|66.0|5.0|4.0|2.0|1|0|1|1|0|18.0|80.0|4.0|40.0|0.0|0.0|0.0|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|True|False|False|False|False|False|False|True|1|1|3668|1834.0
1672|rituximab|Rheumatoid Arthritis|1|7|73.25|4.393939393939394|9.7|2.0606060606060606|1|0|1|1|0|20.545454545454547|68.75|58.53125|284.7878787878788|0.0|2.0|1.0|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|True|False|True|1|1|4337|619.5714285714286
1673|rituximab|Transplantation/GVHD|1|2|51.0|7.5|9.5|3.0|1|0|1|1|0|18.0|65.0|1.5|57.5|0.0|0.0|1.0|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|True|False|False|False|False|False|False|True|1|1|3928|1964.0
1674|rituximab|Unspecified Cancer|1|3|109.0|1.0|3.0|1.6666666666666667|1|1|1|1|0|15.5|99.0|5.666666666666667|110.0|1.0|2.0|2.0|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|True|False|False|False|False|False|False|False|False|True|1|1|5633|1877.6666666666667
1675|rivaroxaban|Thrombotic Disorders|1|2|18.5|1.5|1.5|2.0|1|1|1|0|0|18.0|99.0|5.0|328.0|0.0|0.0|0.0|False|False|True|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|True|1|1|1356|678.0
1676|rivastigmine|Alzheimer's Disease|1|1||1.0|18.0|3.0|1|0|0|1|0|50.0|90.0|142.0|542.0|0.0|0.0|0.0|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|True|False|False|False|False|True|1|1|961|961.0
1677|rociletinib|Lung, Non-Small Cell|0|2||7.5|7.0|1.0|1|0|1|1|0|18.0|99.0|2.5|5.0|1.0|2.0|2.0|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|True|False|False|False|False|False|False|False|False|True|1|1|706|353.0
1678|roflumilast|Chronic Obstructive Pulmonary Disease|1|2|12.0|2.8181818181818183|4.0|3.090909090909091|1|0|1|1|0|40.45454545454545|70.0|4.636363636363637|51.0|1.0|2.0|1.0|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|True|False|False|True|1|1|1019|509.5
1679|roflumilast|Obesity|1|1|50.0|2.0|0.0|1.0|1|0|1|1|1|30.0|65.0|1.0|24.0|1.0|2.0|1.0|False|False|False|False|False|False|False|False|False|False|False|False|True|False|False|False|False|False|False|False|False|False|False|False|True|1|1|1525|1525.0
1680|romiplostim|Other Blood Loss/Disorder|1|1|80.0|2.0|1.0|3.0|1|0|1|1|1|18.0|99.0|1.0|20.0|0.0|0.0|0.0|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|True|False|False|False|False|False|False|True|1|1|2426|2426.0
1681|rontalizumab|Lupus|0|1|28.0|1.0|3.0|5.0|1|0|0|1|0|18.0|65.0|79.0|238.0|0.0|2.0|0.0|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|True|False|True|1|1|868|868.0
1682|ropivacaine|Pain (nociceptive)|1|4|20.333333333333332|1.25|4.0|2.75|1|0|1|1|1|18.75|50.0|1.0|89.75|0.0|2.0|1.0|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|True|False|False|False|False|False|True|1|1|7167|1791.75
1683|ropivacaine|Supportive Care|1|1||1.0|7.0|4.0|1|0|1|0|0|20.0|40.0|1.0|240.0|0.0|0.0|0.0|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|True|False|False|False|False|False|False|False|True|False|363|363.0
1684|rosiglitazone|Diabetic Complications|1|3|50.0|1.5|2.5|2.25|1|0|1|1|1|18.5|60.0|1.75|42.75|0.0|2.0|0.0|False|False|False|False|False|False|False|False|False|False|False|False|True|False|False|False|False|False|False|False|False|False|False|False|True|1|1|2299|766.3333333333334
1685|rosiglitazone|Ulcerative Colitis|1|1|64.0|1.0|2.0|2.0|1|0|0|1|1|18.0|99.0|13.0|105.0|1.0|2.0|1.0|False|False|False|False|False|True|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|True|1|1|1964|1964.0
1686|rosiglitazone XR|Rheumatoid Arthritis|0|1|25.0|1.0|1.0|1.0|1|0|0|0|0|18.0|99.0|5.0|96.0|1.0|2.0|0.0|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|True|False|True|1|1|776|776.0
1687|rosuvastatin|Coronary Artery Disease|1|3|11.0|1.6|8.0|2.4|1|0|1|1|0|18.0|68.33333333333333|1.0|43.6|1.0|2.0|2.0|False|False|True|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|True|1|1|2968|989.3333333333334
1688|rosuvastatin|Dyslipidemia|1|5|26.476190476190474|1.2608695652173914|38.47826086956522|8.4|1|0|1|1|0|19.91304347826087|68.33333333333333|67.17391304347827|238.56521739130434|0.0|0.0|0.0|False|False|True|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|True|1|1|6669|1333.8
1689|rosuvastatin|HIV|1|1|15.0|1.0|2.0|1.0|1|0|0|0|0|18.0|65.0|5.0|30.0|1.0|0.0|0.0|False|False|False|False|False|False|False|False|False|False|True|False|False|False|False|False|False|False|False|False|False|False|False|False|True|1|1|472|472.0
1690|rosuvastatin|Lupus|1|1|46.0|1.0|2.0|2.0|1|0|0|0|0|18.0|80.0|2.0|33.0|0.0|1.0|1.0|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|True|False|True|1|1|1416|1416.0
1691|rosuvastatin|Other Blood Loss/Disorder|1|1|46.0|1.0|2.0|2.0|1|0|0|0|0|18.0|80.0|2.0|33.0|0.0|0.0|0.0|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|True|False|False|False|False|False|False|True|1|1|1416|1416.0
1692|rosuvastatin|Stroke (neuroprotection)|1|1|4.0|1.0|1.0|1.0|1|1|1|0|0|16.0|80.0|1.0|75.0|0.0|0.0|0.0|False|False|True|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|True|1|1|138|138.0
1693|rosuvastatin|Type 1 Diabetes|1|2|38.608695652173914|1.0|67.95652173913044|2.9565217391304346|1|0|1|1|1|18.0|65.0|111.0|340.2608695652174|0.0|1.0|1.0|True|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|True|1|1|4702|2351.0
1694|rosuvastatin|Type 2 Diabetes|1|2|38.608695652173914|1.0|67.95652173913044|2.9565217391304346|1|0|1|1|1|18.0|65.0|111.0|340.2608695652174|0.0|1.0|1.0|False|False|False|False|False|False|False|False|False|False|False|False|True|False|False|False|False|False|False|False|False|False|False|False|True|1|1|4702|2351.0
1695|rovalpituzumab tesirine|CNS, Glioblastoma|0|1||1.0|7.0|1.0|1|0|0|1|0|18.0|99.0|30.0|200.0|1.0|2.0|1.0|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|True|False|False|False|False|False|False|False|False|True|1|1|1068|1068.0
1696|rovalpituzumab tesirine|Lung, Small Cell|0|2||2.0|6.7272727272727275|1.9090909090909092|1|0|0|1|0|18.0|99.0|35.0|205.63636363636363|0.0|2.0|1.0|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|True|False|False|False|False|False|False|False|False|True|1|1|1255|627.5
1697|rovalpituzumab tesirine|Melanoma|0|1||1.0|7.0|1.0|1|0|0|1|0|18.0|99.0|30.0|200.0|0.0|0.0|0.0|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|True|False|False|False|False|False|False|False|False|True|1|1|1068|1068.0
1698|rovalpituzumab tesirine|Neuroendocrine|0|1||1.0|7.0|1.0|1|0|0|1|0|18.0|99.0|30.0|200.0|0.0|0.0|0.0|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|True|False|False|False|False|False|False|False|False|True|1|1|1068|1068.0
1699|rovalpituzumab tesirine|Prostate|0|1||1.0|7.0|1.0|1|0|0|1|0|18.0|99.0|30.0|200.0|0.0|0.0|0.0|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|True|False|False|False|False|False|False|False|False|True|1|1|1068|1068.0
1700|rovalpituzumab tesirine|Thyroid|0|1||1.0|7.0|1.0|1|0|0|1|0|18.0|99.0|30.0|200.0|0.0|0.0|0.0|False|False|False|False|True|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|True|1|1|1068|1068.0
1701|rovalpituzumab tesirine|Unspecified Cancer|0|1||1.0|0.0|2.0|1|0|0|1|0|18.0|99.0|3.0|3.0|0.0|2.0|0.0|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|True|False|False|False|False|False|False|False|False|True|1|1|442|442.0
1702|rovalpituzumab tesirine|Unspecified Solid Tumor|0|1||1.0|7.0|1.0|1|0|0|1|0|18.0|99.0|30.0|200.0|0.0|0.0|0.0|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|True|False|False|False|False|False|False|False|False|True|1|1|1068|1068.0
1703|rozibafusp alfa|Lupus|0|1||1.0|20.0|4.0|1|0|0|1|0|18.0|75.0|147.0|244.0|0.0|2.0|1.0|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|True|False|True|1|1|1252|1252.0
